text_id,code_id,code_name,text,original_code,replicated_code,model_code,reason,new_model_code
9,8,CAPT,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,Yes,Yes,Yes,"The tweet contains the word ""WALL"" in all caps, which is a full word in caps and not an acronym. This meets the criteria for a ""Yes"" code according to the codebook.",Yes
9,9,INDV,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,No,No,Yes,"The tweet references Democrats, but this is a group rather than an individual person. However, the tweet does mention ""Lottery Catch & Release"" which could be interpreted as a reference to a specific policy or program. Therefore, the tweet does reference an individual person or entity and should be coded as a ""Yes"".",No
9,10,MARG,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,No,No,No,The tweet does not explicitly reference any marginalized group or groups. It primarily focuses on the issue of border security and immigration policy.,No
9,11,INTN,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,No,No,No,"The tweet does not reference any international topics outside of the USA. It only discusses border security and immigration within the country. Therefore, the code ""No"" is the most applicable.",No
9,12,PRTY,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,No,Yes,Yes,"The tweet references the political party ""Democrats"" which is a specific term for a US political party. Therefore, it falls under the ""Yes"" category in the codebook.",Yes
9,13,IMMG,I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security which includes the Wall! Must get rid of Lottery Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!,Yes,Yes,Yes,"The tweet explicitly references ""Border Security which includes the Wall"" and ""Immigration based on MERIT,"" indicating a focus on immigration in the US. Additionally, the mention of ""catch and release"" suggests a focus on undocumented immigrants. Therefore, this tweet is a clear reference to immigration in the US.",Yes
10,1,HSTG,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"There are no hashtags used in this tweet, only a hyperlink to an article about Constitution Day. Therefore, the code for ""hashtags"" is not applicable.",No
10,2,ATSN,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"There are no at signs (@) present in this tweet, only a hyperlink. Therefore, the code for at signs is not applicable.",No
10,3,CRIT,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not criticize another person or idea, it simply wishes a happy Constitution Day. Therefore, the code 'No' is most applicable.",No
10,4,MEDI,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not contain any statements about the news media, derogatory or otherwise. It is a simple message wishing people a happy Constitution Day. Therefore, the code is ""No"".",No
10,5,FAMY,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference any members of Donald Trump's immediate family, so the code ""No"" is the most applicable.",No
10,6,PLCE,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference the police or individual police officers, so the code ""No"" is the most applicable.",No
10,7,MAGA,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference Donald Trump's 2016 campaign slogan ""Make America Great Again"" or any variation of it. It simply wishes a happy Constitution Day. Therefore, the code is ""No"".",No
10,8,CAPT,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"There are no words in all capital letters in this tweet, and the only use of capital letters is in the proper noun ""Constitution."" Therefore, the ""No"" code is most applicable.",Yes
10,9,INDV,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"This tweet does not reference any individual person, so it does not meet the criteria for a ""Yes"" code in the individual person reference category.",No
10,10,MARG,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,The tweet does not reference any marginalized group or groups. It is a simple message wishing people a happy Constitution Day.,No
10,11,INTN,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference any international topics outside of the USA, other countries, international leaders, trade, or NATO. It simply wishes a happy Constitution Day.",No
10,12,PRTY,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference any US political parties or ideologies. It simply acknowledges Constitution Day. Therefore, the most applicable code is ""No"".",No
10,13,IMMG,Happy Constitution Day! https://t.co/9KiLowP3Hh,No,No,No,"The tweet does not reference immigration in the US in any way. It is simply a message wishing people a happy Constitution Day. Therefore, the code is ""No"".",No
11,1,HSTG,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,No,No,Yes,"The tweet includes the hashtag #safety and #security, which are used to emphasize the importance of border security. Therefore, hashtags are used in this tweet.",No
11,2,ATSN,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,No,No,Yes,The tweet does not contain any at signs (@) or ampersands that are present in retweets.,No
11,3,CRIT,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,Yes,No,Yes,"In this tweet, Donald Trump criticizes Nancy Pelosi and Chuck Schumer for wanting to protect illegal immigrants more than citizens of the United States. He suggests that their actions are wrong and that the United States cannot stand for it. Therefore, the code ""Yes"" is applicable.",Yes
11,4,MEDI,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,No,No,No,"The tweet does not make any derogatory or condescending statements about the news media or individual journalists. It is focused on the topic of illegal immigration and border security. Therefore, the code for this tweet is ""No"".",No
11,5,FAMY,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,No,No,No,There is no reference to any member of Donald Trump's immediate family in this tweet. The tweet is focused on political figures and the issue of illegal immigration.,No
11,6,PLCE,Itâ€™s very sad that Nancy Pelosi and her sidekick Cryinâ€™ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!,No,No,No,The tweet does not reference the police or individual police officers. It is focused on immigration and border security.,No
